0 13.3151729107
1 12.5631468296
2 9.19564509392
3 14.1425468922
4 13.8077189922
5 9.64976501465
6 9.21789002419
7 10.5797457695
8 24.5690960884
9 10.3866829872
10 8.41814208031
11 8.34055089951
12 14.2731878757
